"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","poor","upoor","real_annual_consump","real_annual_consump_pc","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","popdensity","ill_2wks","cant_feed_fam"
"75","303025710147",0,1,1,0,12,7,0,3,7,4,7,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",28,"October",2016,0,0,748400.0625,187100.015625,3392.27197265625,3392.27197265625,0,0,-15.420275,35.394941,8,12,13,217,1294,250,0,1
"76","303025710157",0,1,1,0,63,7,2,3,3,2,7,5,3,7,7,5.6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",28,"October",2016,0,0,1574134,314826.8125,0,0,0,0,-15.420275,35.394941,8,12,13,217,1294,250,0,0
"77","303025710178",0,1,1,0,5,7,0,2,5,6,7,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",28,"October",2016,1,0,637888.5625,106314.7578125,0,0,0,0,-15.420275,35.394941,7,11,14,217,1294,250,0,1
"78","303025710188",0,1,1,1,5,4,0,0,4,3,7,0,0,0,7,3.25,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",28,"October",2016,1,1,395889.1875,49486.1484375,4917.79052734375,0,0,4917.79052734375,-15.420275,35.394941,7,11,13,218,1286,250,1,1
"79","303025710198",0,1,1,0,7,7,0,4,7,3,7,0,5,0,7,7,"traditional",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",29,"October",2016,0,0,367859.5,183929.75,5218.8798828125,5218.8798828125,0,0,-15.420275,35.394941,7,11,13,218,1286,250,1,1
"80","303025710219",0,1,1,1,81,7,0,2,3,2,7,0,2,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",29,"October",2016,1,1,595236.125,74404.515625,3914.15991210938,3914.15991210938,0,0,-15.420275,35.394941,7,11,17,218,1286,250,1,1
"81","303025720014",0,9,1,1,25,7,0,7,3,7,1,0,7,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",5,"April",2017,0,0,1352726.75,225454.453125,9110.6474609375,9110.6474609375,0,0,-15.432665,35.552417,24,31,36,226,1343,250,1,1
"82","303025720016",0,9,1,0,0,7,0,0,5,2,1,0,6,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",6,"April",2017,0,0,283953.875,141976.9375,0,0,0,0,-15.432665,35.552417,24,31,36,226,1343,250,0,1
"83","303025720042",0,9,1,0,39,7,0,2,7,4,0,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",5,"April",2017,1,0,405466.1875,135155.390625,0,0,0,0,-15.432665,35.552417,24,30,36,226,1343,250,1,1
"84","303025720069",0,9,1,0,50,7,0,0,5,4,1,0,3,0,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",5,"April",2017,1,0,252258.890625,126129.4453125,0,0,0,0,-15.432665,35.552417,24,30,36,226,1343,250,0,1
"85","303025720096",0,9,1,0,23,7,5,3,7,3,2,0,7,6,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",5,"April",2017,0,0,1252014.625,139112.734375,0,0,0,0,-15.432665,35.552417,24,30,36,227,1345,350,1,1
"86","303025720124",0,9,1,0,75,7,0,5,5,3,0,0,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",5,"April",2017,0,0,764991.75,254997.25,0,0,0,0,-15.432665,35.552417,24,31,36,227,1345,350,1,1
"87","303025720151",0,9,1,0,44,7,0,1,7,1,0,0,0,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",6,"April",2017,1,1,305943.03125,38242.87890625,0,0,0,0,-15.432665,35.552417,23,29,14,226,1340,350,0,1
"88","303025720179",0,9,1,0,0,7,0,3,5,3,1,0,3,0,6,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",5,"April",2017,0,0,310349.28125,310349.28125,88903.8984375,7809.12646484375,67078.390625,14016.380859375,-15.432665,35.552417,23,30,36,226,1336,250,0,1
"89","303025720206",0,9,1,1,16,7,0,2,3,1,0,0,6,6,7,6.75,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",7,"April",2017,1,0,827135.5,103391.9375,14420.853515625,14420.853515625,0,0,-15.432665,35.552417,23,30,36,226,1336,250,1,1
"90","303025720233",0,9,1,0,52,7,0,2,5,2,5,0,2,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",6,"April",2017,1,0,604105.6875,120821.140625,0,0,0,0,-15.432665,35.552417,23,29,15,226,1344,350,1,1
"91","303025720261",0,9,1,0,23,7,1,1,6,2,1,0,5,2,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",6,"April",2017,1,0,352530.125,88132.53125,0,0,0,0,-15.432665,35.552417,24,30,36,227,1345,350,0,1
"92","303025720288",0,9,1,0,10,7,0,2,5,3,5,0,0,0,7,5.25,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",7,"April",2017,1,1,324013.4375,81003.359375,6507.60546875,6507.60546875,0,0,-15.432665,35.552417,23,30,36,226,1344,350,0,1
"93","303025720343",0,9,1,0,0,7,3,2,3,2,2,0,7,3,7,5.6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",7,"April",2017,0,0,1024321.5625,204864.3125,1301.52099609375,1301.52099609375,0,0,-15.432665,35.552417,23,30,16,226,1336,250,1,1
"94","303025720370",0,9,1,0,16,7,0,0,7,1,0,0,0,2,7,7,"islam",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",7,"April",2017,1,1,215270.859375,53817.71484375,0,0,0,0,-15.432665,35.552417,23,29,17,226,1340,350,1,1
"95","303025720398",0,9,1,0,17,7,0,2,7,4,0,0,4,4,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",6,"April",2017,0,0,564293.4375,188097.8125,50058.5,0,0,50058.5,-15.432665,35.552417,23,30,36,226,1344,350,0,1
"96","303025720425",0,9,1,1,0,7,0,0,5,2,0,0,0,0,6,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",6,"April",2017,1,1,244794.921875,48958.984375,208.243362426758,104.121681213379,104.121681213379,0,-15.432665,35.552417,24,30,36,226,1347,450,1,1
"97","303025730018",0,4,1,0,0,7,4,2,4,6,0,0,7,7,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",27,"May",2016,0,0,1333711.5,444570.5,16533.244140625,2100.31420898438,11201.6767578125,3231.25268554688,-15.465583,35.635228,31,38,36,227,1390,250,1,0
"98","303025730037",0,4,1,0,0,7,0,0,7,5,0,0,5,1,7,6.125,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",24,"May",2016,1,0,752693.0625,94086.6328125,42076.296875,15472.3154296875,18202.724609375,8401.2568359375,-15.465583,35.635228,31,38,36,227,1390,250,1,1
"99","303025730055",0,4,1,1,0,7,4,1,7,3,0,0,3,1,7,5,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",26,"May",2016,1,0,799499.25,114214.1796875,24503.666015625,3500.52392578125,21003.142578125,0,-15.465583,35.635228,30,37,36,227,1383,250,1,1
"100","303025730094",0,4,1,0,0,7,0,0,7,3,0,0,0,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",25,"May",2016,1,0,833383.8125,92598.203125,48732.6796875,6440.9638671875,41236.171875,1055.54260253906,-15.465583,35.635228,31,37,36,227,1393,250,1,1
"101","303025730112",0,4,1,0,66,7,2,3,7,7,1,1,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",24,"May",2016,0,0,1115118.375,278779.59375,35005.23828125,14002.095703125,21003.142578125,0,-15.465583,35.635228,31,37,36,227,1392,350,1,1
"102","303025730130",0,4,1,0,75,7,5,4,5,7,1,3,7,7,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,"rural","Zomba Non-City",25,"May",2016,0,0,1442649.5,206092.78125,189028.28125,0,189028.28125,0,-15.465583,35.635228,31,37,36,226,1397,250,1,1
"103","303025730151",0,4,1,1,3,7,0,4,3,7,0,0,7,7,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",26,"May",2016,0,0,1275037.125,318759.28125,347122.71875,26043.8984375,311546.625,9532.1953125,-15.465583,35.635228,31,37,36,227,1393,250,1,1
"104","303025730187",0,4,1,0,6,7,3,0,4,3,2,0,3,4,5,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,"rural","Zomba Non-City",27,"May",2016,0,0,520267.84375,260133.921875,0,0,0,0,-15.465583,35.635228,28,35,36,227,1376,250,0,1
"105","303025730206",0,4,1,0,9,7,0,2,4,4,1,0,4,0,7,7,"islam",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",26,"May",2016,1,0,322233.46875,107411.15625,25483.814453125,25483.814453125,0,0,-15.465583,35.635228,29,35,36,227,1383,250,1,1
"106","303025730226",0,4,1,0,6,7,2,2,3,4,2,0,5,2,7,6.25,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",27,"May",2016,0,0,635214.25,158803.5625,43460.3515625,14702.2001953125,21003.142578125,7755.0068359375,-15.465583,35.635228,30,37,36,227,1386,250,1,1
"107","303025730244",0,4,1,0,12,7,7,1,7,3,1,0,7,4,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,"rural","Zomba Non-City",25,"May",2016,0,0,636652.375,318326.1875,7001.0478515625,7001.0478515625,0,0,-15.465583,35.635228,31,37,36,227,1390,250,1,1
"108","303025730263",0,4,1,0,0,7,0,0,4,4,1,0,2,3,7,7,"christianity",0,"It was just adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,"rural","Zomba Non-City",24,"May",2016,1,0,379245.375,126415.125,9661.4453125,3360.5029296875,6300.94287109375,0,-15.465583,35.635228,31,37,36,227,1390,250,1,1
"109","303025730318",0,4,1,1,0,7,0,2,7,0,1,0,7,3,7,7,"christianity",0,"It was more than adequate for household needs","It was more than adequate for household needs","It was more than adequate for household needs","It was just adequate for household needs",1,"rural","Zomba Non-City",26,"May",2016,0,0,1097630.25,182938.375,160216.296875,38505.76171875,112016.765625,9693.7587890625,-15.465583,35.635228,30,37,36,227,1383,250,1,1
